data,label
"DEF Retirement and Employee Scheme ABC Good Morning, Further to your email, please see the following: 10 Test Road, Test Street, AA12 123 1st January 1400 ZZ123123Z DEF Retirement and Employee Scheme – ABC Dear TEST IFA DEF Retirement and Employee Scheme Thank you for your email regarding the DEF Retirement and Employee Scheme. To enable us to answer your enquiry, please could you provide the member's full address, date of birth and National Insurance number for data verification purposes. For added security please also confirm your Full Company name and the address stated on the provided Letter of Authority. Should you have any further queries please do not hesitate to contact the Customer Support Centre between 8.30am and 5.30pm, Monday to Friday, on our helpline +91 012345678. Alternatively, please email us at test.pensions@pensions.com TST12345678 Good morning, I uploaded an LOA and information request form to your website on 29/10/20. Please could you provide me with an update.",Transfers
Early quotation Get Outlook for Android Early quotation Please can you send me some early retirement quotation forms. Ref TST12345678. National insurance number. ZZ123123Z Get Outlook for Android,retirements
"EMPLOYEE NO 132456 HI , Im an ex employee , trying to find all my old pensions from ex employers. please could you inform me of steps required in obtaining my contribution while i worked for DSG. I am planning on combining all of my pensions so need the data regards ABC XYZ",retirements
"Immediate Retirement Quote Ref: TST12345678 Test Pension Scheme ABC XYZ 10 Test Road, Test Street, AA12 123 NI ZZ123123Z Dear ABC, Thank you for your recent correspondence, I would like to request an immediate retirement quote for ABC and retirement pack with his options on taking his pension from the scheme. If you could also please send me a copy of this information. If you require any further information from myself please let me know.",retirements
Pension Hello My name is ABC XYZ. I am 56 years old and would like to take a portion of my gkn pension but not sure how to go about it. Would be thankful if someone could contact me on 123456789,retirements
"Pension value Dear Sir/Madam, I would like to know how I can review the total value of my pension and its transfer value? I can access Fin Corp but can only find my annual entitlement at retirement age.",retirements
"Pension ABC XYZ 01/01/1400 ZZ123123Z Hi, I got a quote this morning to take my pension and want to know was my CARE allowance included in the quote, and also I would like a quote to take my whole pension as one lump sum. Please can you provide this for me as I can`t do this on line.",retirements
"Policy Ref: 13245 Dear Sirs Policy Ref 132456 ABC XYZ, 10 Test Road, Test Street, AA12 123 Date of Birth 01.01.1400 NI: ZZ123123Z My employment at Yorkshire Water ceased on 01.01.1400 and I'm writing to request early retirement quotation/estimation calculations from you for the following options: 01.01.1400 (with lump sum and without lump sum options) age 58 01.01.1400 (with lump sum and without lump sum options) age 60 I look forward to hearing from you soon. Yours faithfully ABC XYZ",retirements
Fin Corp Ltd. Policy 1234567 As I reach retirement age wish to make arrangements for bringing this pension into payment. ABC,retirements
"Question Re My Test Pension and the Lifetimes Allowance I am 55 in 1400 and I am now looking to start considering my pension retirement options. I have a SIPP with over £100,000 in it so looking ahead I am conscious that over the next few years I may come close to the lifetime allowance when I also consider the value of my Test pension? My understanding is that to work out the amount of my Test pension within the lifetime allowance I multiply the annual pension payment by 20. Is it possible to tell me what my pension is (for lifetimes allowance calculation) at 55 amd 60? Much appreciated",retirements
